A Bad Haircut	The perfect start to a bad hair day. [Core Expansion 1, Party Box]
Captain Kirk	Fictional starship captain. "Beam me up Scotty, there is no intelligent life on this planet!" - bumper sticker, 1980s [Core Set, Party Box]
Car Bombs	Not including the Ford Pinto, of course. [Core Expansion 1, Party Box]
Car Crash	Always wear your seatbelt. [Junior Set (1st) & (2nd)]
Car Horns	Blow it, buddy! [Core Set, Party Box]
Card Games	"Apples to Apples" might be fun! [Junior Set (1st) & (2nd)]
Carl Sagan	1934-96, American astronomer and pioneer exobiologist. Touched many lives. Billions and billions of them. [Core Set, Party Box]
Carlos Santana	1947-, guitar legend and member of the Rock and Roll Hall of Fame. Truly Supernatural. [Core Expansion 3, Party Box Expansion 1]
Carnival Workers	Step right up ... [Core Expansion 1, Party Box]
Carpenters	Hammering and sawing- it's just wood work. [Junior Set (2nd)]
Carrot & A Stick	The ultimate motivator... for a donkey. [Core Expansion 4, Party Box Expansion 1]
Carrots	Bugs Bunny's favorite food. [Junior Set (1st) & (2nd)]
Cary Grant	1904-86, British-born American actor known for his debonair manner. He can be found North by Northwest. [Core Expansion 2, Party Box]
Casablanca	The largest city in Morocco, and one heck of a good movie. "Of all the gin joints in all the towns in all the world..." [Core Expansion 2, Party Box]
Casinos	Slots and slots of fun. [Core Expansion 1, Party Box]
Castles	Kings, queens, knights in shining armor, and little square hamburgers. [Core Expansion 2, Party Box]
Castles	Some have towers, dungeons and moats. [Junior Set (1st) & (2nd)]
Cat & Mouse	It's just a game. [Core Expansion 4, Party Box Expansion 1]
Catfish	Fish with feelers that look like whiskers. [Kids Set]
Catherine Zeta-Jones	1969-, Welsh born actor, famous for her stunning good looks, as seen in The Mask Of Zorro, Entrapment and Traffic. [Core Expansion 3, Party Box Expansion 1]
Cats & Dogs	Is it raining? [Core Expansion 4, Party Box Expansion 1]
Catsup	Catsup is made from tomatoes, onions, sugar, and spices. [Junior Set (2nd)]
Catsup & Mustard	The salsa revolution brought down their condiment empire. [Core Expansion 4, Party Box Expansion 1]
Cattle Ranch	Home on the range. [Junior Set (2nd)]
Cavities	But I did brush my teeth! [Junior Set (2nd)]
Cauliflower	Goes down easy when it's cheesy. [Core Expansion 3, Party Box Expansion 1]
Caves	Stalactites, stalagmites. Which go up and which go down? [Core Expansion 1, Party Box]
Caves	Dark and cool, and sometimes home to bats. [Junior Set (1st) & (2nd)]
Caviar	It's not JUST fish eggs. It's . . . fish eggs . . . that cost a fortune . . . [Core Expansion 3, Party Box Expansion 1]
CD Players	Your portable, personal stereo system. [Junior Set (2nd)]
Celine Dion	1968-, Canadian singer whose heart will go on, and on ... [Core Set, Party Box]
Cell Phones	Get off the phone or get off the road! [Core Expansion 1, Party Box]
Cell Phones	Call home if you're going to be late. [Junior Set (2nd)]
Cesar Chavez	1927-93, American labor leader who led the 1965 nationwide boycott of California grapes ... a bunch of sour grapes! [Core Expansion 1, Party Box]
Chain Letters	Send this game to ten of your friends and good luck will follow. Honest! [Core Expansion 1, Party Box]
Chain Link Fences	Good fences make good neighbors. [Core Expansion 3, Party Box Expansion 1]
Chains	Gold or iron: name your shackles. [Core Set, Party Box]
Challenger Explosion	"Without a wish, without a will/ I stood upon that silent hill/ and stared into the sky ..." - Ralph Hodgeson [Core Set, Party Box]
Chameleons	The chameleon is a lizard that changes color when frightened -or is that a politician? [Core Expansion 1, Party Box]
Charging Rhinos	How do you stop a rhino from charging? Take away its credit cards. [Core Set, Party Box]
Charles & Diana	A right royal marriage. [Core Expansion 4, Party Box Expansion 1]
Charlie Brown	"Peanuts" cartoon character, friend of Linus and Lucy. [Kids Set]
Charlotte's Web	Award-winning book by E.B. White featuring Charlotte the spider, and a pig named Wilbur. [Junior Set (2nd)]
Chat Rooms	Electronic speakeasies for the information age. [Core Expansion 3, Party Box Expansion 1]
Cheerleaders	"Go, Team, Go!" [Junior Set (1st) & (2nd)]
Cheese	Swiss cheese, American cheese, cottage cheese. Say cheese! [Kids Set]
Cheese Sandwich	Two pieces of bread and a slice of cheese. Grill it, if you want. [Junior Set (1st) & (2nd)]
Cheesecake	A really tasty dish. [Core Expansion 1, Party Box]
Cher	1946- , American singer and actor, she makes aging look good. [Core Set, Party Box]
Cherries	And a cherry on top! [Junior Set (2nd)]
Cherry Pie	A flaky pastry filled with cherries. [Kids Set]
Chewing Your Fingernails	Hungry? [Junior Set (2nd)]
Chicken Nuggets	Bite-sized pieces of fried chicken. Finger food! [Junior Set (2nd)]
Chicago	Third largest city in the United States. Our kind of town. [Core Set, Party Box]
Chicken Pox	Infectious disease usually contracted in childhood. Just don't scratch 'em! [Core Expansion 1, Party Box]
Chicken Pox	An illness that comes with a fever and itchy red bumps. Don't scratch! [Junior Set (1st) & (2nd)]
Chickens	From incubator to rotisserie in 56 days! Run, chicken, run! [Core Expansion 2, Party Box]
Chickens	Hens and roosters. Cluck-cluck, cock-a-doodle-do! [Kids Set]
Chimpanzees	Sure, they're related to us; but they don't write, and they NEVER call! [Core Set, Party Box]
China	The most populous country in the world. More than one-fifth of the world's total population lives within its borders. [Core Set, Party Box]
China	There are over one billion people living in the People's Republic of China. [Junior Set (2nd)]
Chinatown	International travel, just around the corner. [Core Expansion 2, Party Box]
Chips & Dip	No double dipping! [Core Expansion 4, Party Box Expansion 1]
Chips & Salsa	Nacho average snack! [Core Expansion 4, Party Box Expansion 1]
Chocolate Milk	Good for you and tastes good too! [Junior Set (1st) & (2nd)]
Choir Boys	They sound angelic, but ... [Core Expansion 2, Party Box]
Chopsticks	A pair of small, slender sticks used for eating. Just try eating peas. [Junior Set (2nd)]
Chorus Girls	Long legs and high kicks! [Core Expansion 2, Party Box]
Christmas	December 25th, a Christian holiday that is celebrated around the world. [Kids Set]
Churches	"Here is the church, and here is the steeple..." [Junior Set (2nd)]
Chutes & Ladders	A game of ups and downs. [Core Expansion 4, Party Box Expansion 1]
Cigarette Burns	Another reason to give up smoking. [Core Expansion 2, Party Box]
Cigarettes	Mind if I smoke? [Core Set, Party Box]
Cinco de Mayo	Marks the victory of the Mexican Army over the French at the Battle of Puebla, in 1862. [Core Set, Party Box]
Cinderella	A storybook character who is helped by her fairy godmother. Bibbidi-bobbidi-boo! [Kids Set]
Cindy Crawford	1966- , American Supermodel. What dreams are made of. [Core Set, Party Box]
Circus Peanuts	Chewy, orange marshmallow things shaped like peanuts. Seldom found at the circus. [Core Expansion 3, Party Box Expansion 1]
Clark Gable	1901-60, American film actor, noted as a romantic lead. Frankly, my dear, he didn't give a damn. [Core Set, Party Box]
Claude Monet	1840-1926, French painter, regarded as one of the leaders on the impressionist movement. [Core Set, Party Box]
Clay	The oven where pottery is hardened is called a kiln. [Junior Set (1st) & (2nd)]
Cleaning The Bathroom	It's YOUR turn! [Core Expansion 2, Party Box]
Cleaning Your Room	It's no fun, but you have to do it. [Kids Set]
Cleopatra	c. 69-30 BC, Queen of Egypt, noted for love affairs with Julius Caesar and Mark Antony, which came back to bite her in the asp. [Core Set, Party Box]
Cleveland	"Cleveland rocks! Cleveland rocks!" - The Drew Carey Show [Core Expansion 3, Party Box Expansion 1]
Climbing A Ladder	Don't look down! [Junior Set (1st) & (2nd)]
Climbing A Tree	Don't go out on a limb! [Junior Set (2nd)]
Clint Eastwood	1930-, American film actor and director, past mayor of Carmel, California. Has earned fistfuls of dollars. [Core Set, Party Box]
Cloned Sheep	Dolly good show! [Core Expansion 3, Party Box Expansion 1]
Clouds	I see an elephant! And that one looks like a rabbit. [Junior Set (1st) & (2nd)]
Clowns	They would be really funny if they weren't so darn scary. [Core Expansion 1, Party Box]
Clowns	They often dress in silly outfits and paint their faces! [Kids Set]
Cocaine	Alkaloid obtained from leaves of the coca plant and used as a local anesthetic and abused as a drug. [Core Set, Party Box]
Cockles & Mussels	"Alive--alive-o!" I think I just lost my appetite. [Core Expansion 4, Party Box Expansion 1]
Cockroaches	Annoying insects that can survive a nuclear war. Fortunately, they can't survive the heel of your shoe. [Core Set, Party Box]
Coconuts	"Put the lime in the coconut, and drank them both up." -Harry Nillson [Core Expansion 2, Party Box]
Coffee	Two-thirds of the world's coffee beans are grown in Central and Southern America. [Junior Set (1st) & (2nd)]
Cold Pizza	The breakfast of champions. [Core Expansion 1, Party Box]
Colin Powell	1937-, U.S. Secretary of State and Chairman of the Join Chiefs of Staff during the Gulf War. We'd give him four stars. [Core Expansion 3, Party Box Expansion 1]
Collection Shells	She sells seashells by the seashore. [Junior Set (1st) & (2nd)]
Comic Books	THIS looks like a job for . . . somebody who draws Superman! [Core Expansion 3, Party Box Expansion 1]
Communists	"From each, according to their ability, to each according to their need." I need a new Ferrari. [Core Set, Party Box]
Commuting	The daily grind. And we're not talking coffee. [Core Set, Party Box]
Computer Hackers	We didn't mean to shut down the entire government ... [Core Expansion 2, Party Box]
Computers	British mathematician Charles Babbage worked out the principles of the modern digital computer in the late 1800s. [Core Set, Party Box]
Computers	Great for games, homework, and e-mail. [Junior Set (1st) & (2nd)]
Confucius	c. 551-479 BC, K'ung Fu-Tzu, Chinese philosopher and one of the most influential figures in Chinese history. [Core Set, Party Box]
Conspiracy Theories	Oh, that was just a coincidence! [Core Expansion 1, Party Box]
Construction Workers	Hard hats -hard bodies. [Core Expansion 1, Party Box]
Convenience Stores	"Thank you come again." [Core Expansion 3, Party Box Expansion 1]
Cookies	Chocolate chip, oatmeal, sugar or peanut butter. [Junior Set (1st) & (2nd)]
Cooking Dinner	What's for dinner? [Junior Set (1st) & (2nd)]
Cops & Robbers	When fighting crime was just child's play. [Core Expansion 4, Party Box Expansion 1]
Coral Reef	Composed of the skeletons of marine organisms. Home to lots of tropical fish. [Junior Set (2nd)]
Corn Fields	Knee high by the Fourth of July. [Core Expansion 3, Party Box Expansion 1]
Corn Flakes	Eat them fast or they'll get soggy. [Junior Set (1st) & (2nd)]
Corn On The Cob	A grain native to the Americas, corn was a staple food for many centuries before corn holders were invented. [Core Set, Party Box]
Corn On The Cob	It's a summertime treat that gets stuck in your teeth. [Kids Set]
Corned Beef & Cabbage	It's not chopped liver. [Core Expansion 4, Party Box Expansion 1]
Corrugated Cardboard	When you want to think out of the box . . . [Core Expansion 3, Party Box Expansion 1]
Corvettes	In 1953, Chevrolet introduced the Corverre, the first mass-produced sports car with a fiberglass body. The perfect cure for a midlife crisis. [Core Expansion 1, Party Box]
Cottage Cheese	If it's so popular, where are all the Cottage Cheeseheads? [Core Expansion 3, Party Box Expansion 1]
Cotton Candy	Looks like cotton; tastes like candy. [Kids Set]
Coughing & Sneezing	And no cure in sight. [Core Expansion 4, Party Box Expansion 1]
Count Dracula	"I vant to suck your blood!" [Core Expansion 1, Party Box]
Country Music	Encompassing styles such as western swing, honky-tonk, bluegrass and rockabilly. Should mention a pickup truck and a dog named "Bo." [Core Expansion 2, Party Box]
Cow-Pies	When dried, these "cow chips" are hurled discus-like over great distances. It's true. [Core Set, Party Box]
Cowboys	Head 'em up and move 'em out! [Core Expansion 3, Party Box Expansion 1]
Cowboys	Men who take care of cattle on a ranch. [Kids Set]
Cowboys & Indians	How the west was won... and lost. [Core Expansion 4, Party Box Expansion 1]
Cows	Large farm animals raised for milk. Moo. [Kids Set]
Crabs	As crustaceans, crabs are related to lobster and shrimp. What do they all have in common? They all go well with butter. [Core Expansion 3, Party Box Expansion 1]
Crash & Burn	Try, try again. [Core Expansion 4, Party Box Expansion 1]
Crazy Horse	1849?-77, chief of the Oglala Sioux. A leader in the Native American resistance to the westward expansion on the United States. [Core Expansion 1, Party Box]
Cream & Sugar	Do you want some coffee with that? [Core Expansion 4, Party Box Expansion 1]
Creamed Corn	Eat it, it's good for you. [Core Expansion 1, Party Box]
Crime & Punishment	Fyodor Dostoevsky's 1917 classic novel following the tormented life of the murderer Rodion Romanovich Roskolnikov. [Core Expansion 4, Party Box Expansion 1]
Crying	"Don't cry over spilled milk." [Junior Set (1st) & (2nd)]
Crystal Balls	I see a Green Apple card in your future. [Core Expansion 2, Party Box]
Cuba	Island republic in the Caribbean, just south of Florida. Beans and rice never tasted so good. [Core Expansion 2, Party Box]
Cults	They seemed nice ... [Core Expansion 1, Party Box]
Cup & Saucer	Tea Time! [Core Expansion 4, Party Box Expansion 1]
Cupcakes	Small cakes, the size of a cup. [Junior Set (1st) & (2nd)]
Curds & Whey	What? It's just cottage cheese? [Core Expansion 4, Party Box Expansion 1]
Currier & Ives	The lithography shop operated from 1834 to 1907 and produced over 7500 titles, all of which could have been called "Life In America." [Core Expansion 4, Party Box Expansion 1]
Custer's Last Stand	1866, Little Big Horn. Very big mistake. [Core Set, Party Box]
Cut & Curl	You'll look mah-velous! [Core Expansion 4, Party Box Expansion 1]
Cutting The Grass	Why cut it? It just grows back. [Junior Set (2nd)]
D-Day, 1944	On June 6, 1944 the Allied forces invaded France, employing over 10,000 airplanes, 5,000 ships, and 250,000 servicemen. [Core Expansion 3, Party Box Expansion 1]
